"X","GeneSymbol","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
101928696,"RABGAP1L-AS1",101928696,11.57487520104,1.4444366514343,0.446297093037018,3.23649128342965,0.00121008922072995,0.0431418249449145
112267968,"LOC112267968",112267968,163.704987207947,1.92174147445527,0.598542417965471,3.21070222723317,0.0013241106447943,0.0462100634981155
84674,"CARD6",84674,2823.30394125052,1.05959738857684,0.330732943732219,3.20378543673217,0.0013563351695369,0.0471214461752925
284417,"TMEM150B",284417,644.102461164778,1.14097010788644,0.356100534588229,3.20406738284115,0.00135500759661004,0.0471214461752925
85363,"TRIM5",85363,5732.21396974489,1.48890043170318,0.465258474428357,3.20015757592062,0.001373524715448,0.0475757707575386
4751,"NEK2",4751,21.6997379381614,1.26107852171271,0.394234125484045,3.19880609057967,0.00137997953370691,0.0477092703552137
390037,"OR52I1",390037,7.5111127691032,1.7510180469649,0.547451808757918,3.19848801109579,0.00138150277197654,0.0477092703552137
386597,"GRASLND",386597,188.908495866063,1.85922187686066,0.582453605058486,3.1920514539076,0.00141266165243771,0.0483026203612885
94086,"HSPB9",94086,10.2857684789556,1.79700903361853,0.562779301654737,3.19309723782447,0.00140755540063753,0.0483026203612885
102724852,NA,102724852,7.79682276198573,1.50283927894412,0.471591471510324,3.18673973074854,0.00143886190057687,0.0489018935768276
2643,"GCH1",2643,5304.1754922449,1.37094627421688,0.430500042552834,3.18454387620328,0.00144982330264771,0.0489722796739602
24137,"KIF4A",24137,40.3033201118337,1.28073695609656,0.402286040102656,3.18364752545164,0.00145431984186253,0.0489811535677076
5800,"PTPRO",5800,1086.63569972371,1.31130609070298,0.412078887955642,3.18217246510366,0.00146174746300307,0.0490884075456677
5932,"RBBP8",5932,764.864602681281,1.08024825172648,0.339701867485847,3.17998914672285,0.00147280568367082,0.0491034263815207
80139,"ZNF703",80139,336.133638828774,1.23115572916604,0.387474404322273,3.17738595229132,0.00148609125450546,0.0494750783406435
101927745,"LOC101927745",101927745,26.9252788084393,2.08191554779467,0.655520044246913,3.17597541992244,0.00149333603870332,0.049573614438332
23654,"PLXNB2",23654,5396.19256875348,1.03350860446204,0.325661770181157,3.17356441281741,0.00150579485689329,0.0499155893965574
